video_url,Step_No,Instruction_Text,Action_Type,Tool_Product,Purpose_Outcome,NLP_Matched,AI_Matched
https://www.youtube.com/watch?v=OuwfOEvf10E,5,Remove the shredded zucchini from the processor and enjoy!,Remove,zucchini,the shredded zucchini,Remove the spiral shreds from the machine or the other side of the spiral shredder.,Peel the zucchini if you don’t want the peel in your recipes.
https://www.youtube.com/watch?v=AOhy4ylkQqU,1,"To clean a gas stove, first remove the grates and burner caps and scrub them clean by using soapy water and a sponge.",Clean,stove,a gas stove,Scrub grates and burner caps with soap and water.,Scrub the stovetop with dish soap and water.
https://www.youtube.com/watch?v=AOhy4ylkQqU,2,"If they're particularly dirty, soak them in two parts baking soda, one part vinegar.",Soak,them,they,Use a solution of white vinegar and water.,Use a solution of white vinegar and water.
https://www.youtube.com/watch?v=AOhy4ylkQqU,3,Add a few drops of dish soap for 20 minutes before scrubbing them.,Add,drops,a few drops of dish soap,Scrub the stovetop with dish soap and water.,Scrub grates and burner caps with soap and water.
https://www.youtube.com/watch?v=AOhy4ylkQqU,4,This will help remove any caked on grime.,Help,,remove any caked on grime,Clear the fuel ports and remove any blockages.,Use a solution of white vinegar and water.
https://www.youtube.com/watch?v=AOhy4ylkQqU,5,"For stubborn grease, apply the baking soda and vinegar mixture and let it sit for 15 minutes before scrubbing it off with the sponge.",Apply,For,the baking soda and vinegar mixture,Clean food right when it spills or boils over.,Use a solution of white vinegar and water.
https://www.youtube.com/watch?v=SxfSn-Fmd5Q,1,"To make custard, start by heating 1 3 quarter cups or 415 ml of milk in a saucepan over low heat.",Make,custard,custard,Cook and stir 3/4 cup of sugar over low heat in a medium saucepan.,Place the custard cups in a 13 x 9-in baking pan.
https://www.youtube.com/watch?v=SxfSn-Fmd5Q,2,Bring the milk to a simmer then remove it from the heat.,Bring,milk,the milk,Bring the milk to a simmer.,Bring the milk to a simmer.
https://www.youtube.com/watch?v=SxfSn-Fmd5Q,3,Add in 1 third cup or 66 grams of raw sugar and continue to beat the mixture.,Add,,1 third cup or 66 grams of raw sugar,Cook and stir 3/4 cup of sugar over low heat in a medium saucepan.,Pour the mixture over the caramelized sugar.
https://www.youtube.com/watch?v=SxfSn-Fmd5Q,4,"When the mixture has thickened and is a pale yellow color, start to pour in the milk very slowly while beating the mixture.",Thicken,,the mixture,Pour the hot milk into the egg mixture.,Pour the hot milk into the egg mixture.
https://www.youtube.com/watch?v=SxfSn-Fmd5Q,5,"Continue to add the milk slowly until it's all mixed in, beating the mixture until it's smooth.",Continue,,"to add the milk slowly until it 's all mixed in , beating the mixture until it 's smooth",Return the ingredients to the saucepan and continue to whisk them together over medium heat.,Pour the hot milk into the egg mixture.
https://www.youtube.com/watch?v=SxfSn-Fmd5Q,6,Now transfer the custard to a saucepan on low heat.,Transfer,custard,the custard,Cook and stir 3/4 cup of sugar over low heat in a medium saucepan.,Let the custard thicken.
https://www.youtube.com/watch?v=SxfSn-Fmd5Q,7,Stir continuously until the custard thickens and do not allow it to simmer.,Stir,until,the custard,Bring the milk to a simmer.,Let the custard thicken.
https://www.youtube.com/watch?v=SxfSn-Fmd5Q,8,Then remove the custard from the heat and whisk it until it cools.,Remove,custard,the custard,Pour the mixture back into the pan and heat it over medium heat.,Let the custard thicken.
https://www.youtube.com/watch?v=SxfSn-Fmd5Q,9,"Finally, pour the custard through a sieve and stir in 1 tablespoon of vanilla extract.",Pour,custard,the custard,Cook and stir 3/4 cup of sugar over low heat in a medium saucepan.,Let the custard thicken.
https://www.youtube.com/watch?v=kLMAeKqBLy0,1,"To mince ginger, start by peeling off the skin with a spoon, knife, or peeler.",Start,,the skin,Use a microplane or grater to mince the ginger.,Crush the ginger and then mince it.
https://www.youtube.com/watch?v=kLMAeKqBLy0,2,"Then, slice the ginger into small discs.",Slice,ginger,the ginger,Crush the ginger and then mince it.,Cut the ginger into strips.
https://www.youtube.com/watch?v=kLMAeKqBLy0,3,"Next, lay the blade of the knife flat over the ginger disc and firmly press down on it with your fist.",Lie,blade,the blade of the knife,Crush the ginger and then mince it.,Cut the ginger into strips.
https://www.youtube.com/watch?v=FY2h6JfBEaw,1,**music** I'm not sure if you can hear me I'm not sure if you can hear me I'm not sure if you can hear me I'm not sure if you can hear me I'm not sure if you can hear me I'm not sure if you can hear me I'm not sure if you can hear me I'm not sure if you can hear me I'm not sure if you can hear me I'm not sure if you can hear me I'm not sure if you can hear me I'm not sure if you can hear me I'm not sure if you can hear me I'm not sure if you can hear me I'm not sure if you can hear me I'm not sure if you can hear me I'm not sure if you can hear me I'm not sure if you can hear me I'm not sure if you can hear me I'm not sure if you can hear me I'm not sure if you can hear me I'm not sure if you can hear me I'm not sure if you can hear me I'm not sure if you can hear me I'm not sure if you can hear me I'm not sure if you can hear me I'm not sure if you can hear me I'm not sure if you can hear me I'm not sure if you can hear me I'm not sure if you can hear me I'm not sure if you can hear me I'm not sure if you can hear me I'm not sure if you can hear me I'm not sure if you can hear me I'm not sure if you can hear me I'm not sure if you can hear me I'm not sure if you can hear me I'm not sure if you can hear me I'm not sure if you can hear me I'm not sure if you can hear me I'm not sure if you can hear me I'm not sure if you can hear me,Hear,,I,,Mix the cheese into the dough until it's incorporated.
https://www.youtube.com/watch?v=c7zYfvBM_8U,1,"To test its pH, collect a sample of water in a small, clean container.",Test,,its pH,Collect a sample of the water in a clean container.,Get to know why we test the pH of water.
https://www.youtube.com/watch?v=c7zYfvBM_8U,2,"Once you have your sample, prepare your probe by running it under clean water or take your litmus paper out of its packaging.",Have,sample,your sample,Dip a test strip into your sample.,Put the probe into the sample.
https://www.youtube.com/watch?v=c7zYfvBM_8U,3,"Then, place the test in the water.",Place,test,the test,Collect a sample of the water in a clean container.,Dip a test strip into your sample.
https://www.youtube.com/watch?v=c7zYfvBM_8U,4,"For litmus paper, a few seconds in the water will normally produce a clear reading.",Produce,For,a clear reading,Collect a sample of the water in a clean container.,Get to know the difference between pH paper and litmus paper.
https://www.youtube.com/watch?v=c7zYfvBM_8U,5,"For a probe, wait until the reading on the screen is steady.",Wait,For,the reading on the screen,Calibrate the probe and meter following the manufacturer specifications.,Put the probe into the sample.
https://www.youtube.com/watch?v=c7zYfvBM_8U,6,"Finally, compare the litmus paper to the chart on the packaging and read the measurements on the probe.",Compare,paper,the litmus paper,Get to know the difference between pH paper and litmus paper.,Calibrate the probe and meter following the manufacturer specifications.
https://www.youtube.com/watch?v=c7zYfvBM_8U,7,"For more tips on checking the pH of water, including how to understand your measurements, scroll down.",Scroll,For,the pH of water,Get to know why we test the pH of water.,Get to know why we test the pH of water.
https://www.youtube.com/watch?v=-F_TV5PSn90,1,"To make the perfect sandwich bread, start with two slices of bread.",Make,bread,the perfect sandwich bread,Toast the bread for 30 to 60 seconds.,Grab 2 slices of your favorite bread.
https://www.youtube.com/watch?v=-F_TV5PSn90,2,Stack them together and put them in the same slot in the toaster.,Stack,them,them,Slide both slices into the same slot in your toaster.,Slide both slices into the same slot in your toaster.
https://www.youtube.com/watch?v=-F_TV5PSn90,3,Toast them until they're crispy.,Toast,them,them,Toast the bread for 30 to 60 seconds.,Grab your slices once they’re crisp.
https://www.youtube.com/watch?v=-F_TV5PSn90,4,The outside of each slice will be nice and toasted and the inside will still be soft.,,,The outside of each slice,Slather the inside of each slice with butter.,Grab your slices once they’re crisp.
https://www.youtube.com/watch?v=-F_TV5PSn90,5,Stack your sandwich fillings on the soft side of one of the slices.,Stack,fillings,your sandwich fillings,Stack your sandwich fillings on one of the slices.,Stack your sandwich fillings on one of the slices.
https://www.youtube.com/watch?v=RWF7JWSCK8w,1,"To change a diaper, start by laying the baby flat on their back, on a changing table, or a diaper changing pad.",Change,diaper,a diaper,Organize the changing area.,Choose an area to change your baby's diaper.
https://www.youtube.com/watch?v=RWF7JWSCK8w,2,"If your baby is not on the ground, it is extremely important that you keep one hand on the baby at all times, no matter what happens.",,,your baby,Stock up on diapers and wipes.,Wipe the baby's bottom with a wipe or a damp cloth.
https://www.youtube.com/watch?v=RWF7JWSCK8w,3,"Once your hand is in place, open up a diaper and lay the back half of it with the tabs out underneath the baby.",Open,diaper,your hand,Lay the clean diaper under the baby.,Position the clean diaper under the baby.
https://www.youtube.com/watch?v=RWF7JWSCK8w,4,The diaper should be placed near the baby's waist.,Place,near,The diaper,Wipe the baby's bottom with a wipe or a damp cloth.,Position the clean diaper under the baby.
https://www.youtube.com/watch?v=RWF7JWSCK8w,5,Consider covering a newborn boy's genitals with a wipe.,Consider,,covering a newborn boy 's genitals with a wipe,Wipe the baby's bottom with a wipe or a damp cloth.,Position the clean diaper under the baby.
https://www.youtube.com/watch?v=RWF7JWSCK8w,6,"Next, gently lift both of the baby's legs by the ankles and pull the dirty diaper away from their body.",Lift,both,both of the baby 's legs,Dress the baby and throw away the disposable diaper.,Lay the clean diaper under the baby.
https://www.youtube.com/watch?v=RWF7JWSCK8w,7,"While gently holding the baby, run a baby wipe from front to back.",Hold,baby,the baby,Wipe the baby's bottom with a wipe or a damp cloth.,Wipe the baby's bottom with a wipe or a damp cloth.
https://www.youtube.com/watch?v=RWF7JWSCK8w,8,"Clean the baby's bottom thoroughly, taking care to make sure that no waste remains on the baby's genitals or bottom.",Clean,bottom,the baby 's bottom,Wipe the baby's bottom with a wipe or a damp cloth.,Wipe the baby's bottom with a wipe or a damp cloth.
https://www.youtube.com/watch?v=RWF7JWSCK8w,9,"If your baby has sensitive skin, try using cotton balls dipped in water instead of wipes.",Have,skin,sensitive skin,Air dry the skin for a moment.,Wipe the baby's bottom with a wipe or a damp cloth.
https://www.youtube.com/watch?v=RWF7JWSCK8w,10,"Once the baby is clean, gently place it back down.",Place,,the baby,Lay the clean diaper under the baby.,Wipe the baby's bottom with a wipe or a damp cloth.
https://www.youtube.com/watch?v=RWF7JWSCK8w,11,"If needed, apply diaper cream to any red areas, using your finger or a q-tip.",Need,,diaper cream,Store diaper cream or petroleum jelly.,Lay the clean diaper under the baby.
